,loc_id,id,iso_2,iso_3,country_en,country_cz,latitude,longitude,T1990,T1995,T2000,T2005,T2010,T2015,T2019,M1990,M1995,M2000,M2005,M2010,M2015,M2019,F1990,F1995,F2000,F2005,F2010,F2015,F2019
3444,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3445,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3446,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3447,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3448,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3449,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3450,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3451,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3452,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3453,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3454,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3455,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3456,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3457,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3458,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3459,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3460,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3461,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3462,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3463,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3464,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3465,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3466,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3467,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3468,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3469,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3470,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3471,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3472,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3473,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3474,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3475,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3476,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3477,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3478,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3479,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3480,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3481,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3482,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3483,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3484,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3485,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3486,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3487,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3488,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3489,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3490,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3491,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3492,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3493,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3494,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3495,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3496,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3497,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3498,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3499,191,191,HR,HRV,Croatia,Chorvatsko,45.1,15.2,475438.0,674085.0,585298.0,579273.0,573248,561093,518083,222531.0,315733.0,274823.0,271645.0,268466,260473,239681,252907.0,358352.0,310475.0,307628.0,304782,300620,278402
3500,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3501,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3502,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3503,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3504,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3505,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3506,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3507,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3508,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3509,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3510,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3511,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3512,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3513,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3514,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3515,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3516,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3517,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3518,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3519,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3520,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3521,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3522,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3523,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3524,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3525,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3526,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3527,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3528,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3529,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3530,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3531,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3532,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3533,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3534,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3535,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3536,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3537,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3538,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3539,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3540,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3541,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3542,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3543,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3544,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3545,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3546,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3547,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3548,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3549,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3550,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3551,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3552,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3553,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3554,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
3555,192,192,CU,CUB,Cuba,Kuba,21.521757,-77.78116700000002,34555.0,26187.0,17818.0,11935.0,6640,5312,4886,17278.0,12559.0,7840.0,5252.0,2904,2294,2097,17277.0,13628.0,9978.0,6683.0,3736,3018,2789
